Fitness Function,Constraint,Constraint Used,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,30,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,13,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,29,29
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,14,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,42,42
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,12,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,26,26
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,20,20
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,22,22
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,18,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,26,26
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,10,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,21,21
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,37,37
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,23,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,8,50
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,4,4
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,6,50
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,17,17
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978494016442432,12,50
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,19,19
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,27,27
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978494016442432,13,50
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,20,20
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,18,18
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,34,34
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,26,26
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,28,28
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,12,12
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,21,21
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,19,19
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,11,11
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,22,22
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,21,21
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,9,9
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,7,7
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,15,15
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,8,8
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,23,23
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,6,6
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,6,6
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,16,16
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,15,15
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9977364599362821,15,50
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,31,31
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,13,13
Booth,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9978776370712333,10,10
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9978776370712333,14,14
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,6,6
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,28,28
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,21,21
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,22,22
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,24,24
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9999576468595148,28,50
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,22,22
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,7,7
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,25,25
Booth,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9989129360608756,36,50
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,17,17
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Booth,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
