Fitness Function,Constraint,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,1.0,10,10
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9999105878145311,12,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.999204702139775,14,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9990399954823317,12,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9993647028927195,13,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9984188160885464,10,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,1.0,9,9
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.999985882286505,17,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.999985882286505,12,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9999105878145311,10,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,1.0,11,11
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.9967811613231122,10,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,1.0,7,7
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,0.999985882286505,12,50
Booth,Constraint 4,Rejection Method,0.25,0.8,1.6,13,13,1.0,6,6
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,7,7
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,38,38
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,15,15
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.999759998870583,15,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,12,12
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.999759998870583,25,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,10,10
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,13,13
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,8,8
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,15,15
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.9836799231996387,10,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.9836799231996387,49,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,10,10
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,11,11
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.999985882286505,16,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,9,9
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,9,9
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,10,10
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.9836799231996387,11,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,42,42
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,8,8
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.9976517536553114,44,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.999985882286505,18,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,11,11
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,0.996804690845604,28,50
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,12,12
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,8,8
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,17,17
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,12,12
Booth,Constraint 4,Penalty Method,0.25,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.5822612056342736,11,50
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,19,19
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.5822612056342736,14,50
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,6,6
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,7,7
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.5822612056342736,9,50
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.5822612056342736,8,50
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.5822612056342736,10,50
Langermann,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.4964038240681638,17,50
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,18,18
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,18,18
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,5,5
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,6,6
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,20,20
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9581514549928932,12,50
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.999898714386866,8,50
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.999898714386866,13,50
Langermann,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,21,21
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,30,30
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,19,19
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,5,5
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9810366277334337,10,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,20,20
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,5,5
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.5667129705070789,7,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9952788852347767,11,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,6,6
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,23,23
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,20,20
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.8320368460850801,21,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,18,18
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9997231276867629,15,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,31,31
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,19,19
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.5667129705070789,14,50
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,17,17
Langermann,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,17,17
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,7,7
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,6,6
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,0.5667129705070789,9,50
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,17,17
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,15,15
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,0.5667129705070789,10,50
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,0.5667129705070789,16,50
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,0.5667129705070789,16,50
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,0.5667129705070789,10,50
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Langermann,Constraint 4,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,10,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,22,22
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,21,21
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,5,5
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,16,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,17,17
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,16,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,20,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,23,23
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,27,27
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,13,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,19,19
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,31,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,21,21
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,17,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,1.0,27,27
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,14,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.8732565827981628,23,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.7569148249214285,32,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,16,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 1,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,23,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,4,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,18,18
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,8,8
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.8732565827981628,3,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,7,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,19,19
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,21,21
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,19,19
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,11,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,6,6
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,2,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,20,20
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,12,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,16,16
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,25,25
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,6,6
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,19,19
Schaffer,Constraint 3,Rejection Method,0.5,0.8,1.6,13,13,1.0,22,22
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,4,4
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,5,5
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,17,17
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,43,43
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,8,50
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,30,30
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,4,50
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,18,18
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,0.9992952506441721,2,50
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,6,6
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,24,24
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,7,7
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,22,22
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,13,13
Schaffer,Constraint 3,Penalty Method,0.5,0.8,1.6,13,13,1.0,16,16
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,6,6
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,28,28
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,12,12
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,13,13
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,11,11
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,7,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,7,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.7569148249214285,6,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.7886187634954113,21,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,8,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,7,7
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.8310724429367105,19,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,9,9
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,24,24
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,0.9992952506441721,9,50
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,4,4
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,10,10
Schaffer,Constraint 4,Rejection Method,0.5,0.8,1.6,13,13,1.0,15,15
